日付,場コード,レース,判定,主役艇,スコア,着順,配当,波乱正誤,主役正誤
20260627,14,3R,混戦,1,0.021,4-1-3,9380,-,○
20260627,14,4R,混戦,4,-0.04,5-4-1,40430,-,○
20260627,14,5R,混戦,1,0.045,1-5-2,2650,-,◎
20260627,14,6R,混戦,1,-0.006,1-4-5,1840,-,◎
20260627,14,7R,混戦,1,0.046,3-1-6,9660,-,○
20260627,14,8R,混戦,1,-0.031,1-6-4,11420,-,◎
20260627,14,9R,混戦,1,0.075,2-1-3,7310,-,○
20260627,14,10R,堅め,1,0.106,1-2-6,3000,○,◎
20260627,14,11R,堅め,1,0.122,1-4-6,4040,○,◎
20260627,14,12R,混戦,4,-0.078,4-6-1,66060,-,◎
20260627,17,1R,堅め,1,0.209,1-3-2,590,○,◎
20260627,17,2R,混戦,1,0.063,1-2-3,1110,-,◎
20260627,17,3R,堅め,1,0.165,3-5-2,5960,×,×
20260627,17,4R,波乱,4,-0.111,1-6-5,147080,○,×
20260627,17,5R,堅め,1,0.134,6-3-1,31400,×,○
20260627,17,6R,波乱,4,-0.179,3-2-4,8150,○,○
20260627,17,7R,堅め,1,0.366,1-2-4,1070,○,◎
20260627,17,8R,波乱,4,-0.125,4-1-3,2780,×,◎
20260627,17,9R,混戦,1,-0.008,6-4-1,36090,-,○
20260627,17,10R,混戦,1,0.088,2-3-1,3780,-,○
20260627,17,11R,堅め,1,0.106,5-1-2,2240,○,○
20260627,17,12R,混戦,4,0.015,1-3-4,2930,-,○
20260627,18,1R,堅め,1,0.103,1-5-2,4650,○,◎
20260627,18,2R,混戦,4,0.041,5-6-1,37230,-,×
20260627,18,3R,混戦,1,-0.076,4-3-2,9960,-,×
20260627,18,4R,堅め,1,0.222,1-2-3,460,○,◎
20260627,18,5R,波乱,4,-0.195,4-1-3,3530,×,◎
20260627,18,6R,混戦,1,-0.009,3-6-2,29780,-,×
20260627,18,7R,波乱,4,-0.148,3-4-2,7250,○,○
20260627,18,8R,混戦,4,-0.009,2-1-3,1790,-,×
20260627,18,9R,波乱,4,-0.155,2-3-1,1630,×,×
20260627,18,10R,波乱,4,-0.198,1-2-4,940,×,○
20260627,18,11R,波乱,4,-0.147,2-4-1,15110,○,○
20260627,18,12R,混戦,4,-0.011,1-2-6,2310,-,×
20260627,21,1R,堅め,1,0.135,1-2-5,2160,○,◎
20260627,21,2R,混戦,1,-0.025,1-4-2,550,-,◎
20260627,21,3R,堅め,1,0.105,1-3-5,490,○,◎
20260627,21,4R,堅め,1,0.323,1-5-4,1890,○,◎
20260627,21,5R,堅め,1,0.289,1-2-4,890,○,◎
20260627,21,6R,堅め,1,0.118,6-5-1,4660,○,○
20260627,21,7R,混戦,1,0.061,1-4-3,4480,-,◎
20260627,21,8R,混戦,4,-0.07,2-3-4,1220,-,○
20260627,21,9R,混戦,4,0.002,3-2-4,17380,-,○
20260627,21,10R,堅め,1,0.099,1-4-3,970,○,◎
20260627,21,11R,堅め,1,0.108,2-5-6,8150,×,×
20260627,21,12R,堅め,1,0.207,1-4-2,1900,○,◎
20260627,22,1R,堅め,1,0.283,1-3-5,1190,○,◎
20260627,22,2R,堅め,1,0.216,1-5-3,540,○,◎
20260627,22,3R,混戦,1,0.03,2-3-1,2920,-,○
20260627,22,4R,堅め,1,0.097,1-5-2,630,○,◎
20260627,22,5R,混戦,1,0.056,1-3-2,700,-,◎
20260627,22,6R,堅め,1,0.108,1-2-4,580,○,◎
20260627,22,7R,堅め,1,0.191,3-1-4,13290,×,○
20260627,22,8R,堅め,1,0.096,1-4-3,7850,×,◎
20260627,22,9R,混戦,1,0.066,2-3-5,4080,-,×
20260627,22,10R,混戦,1,-0.003,3-1-5,8690,-,○
20260627,22,11R,堅め,1,0.133,2-1-5,15210,×,○
20260627,22,12R,波乱,4,-0.179,2-5-4,21270,○,○
20260627,23,1R,堅め,1,0.231,1-3-2,790,○,◎
20260627,23,2R,混戦,1,0.071,2-1-3,1380,-,○
20260627,23,3R,堅め,1,0.111,3-1-2,5660,×,○
20260627,23,4R,堅め,1,0.107,1-3-2,950,○,◎
20260627,23,5R,堅め,1,0.14,1-2-3,1020,○,◎
20260627,23,6R,混戦,1,-0.024,4-2-3,7590,-,×
20260627,23,7R,混戦,1,0.026,1-2-6,3920,-,◎
20260627,23,8R,混戦,4,-0.079,1-2-5,6130,-,×
20260627,23,9R,混戦,1,0.038,3-1-4,2680,-,○
20260627,23,10R,混戦,1,0.036,1-2-3,960,-,◎
20260627,23,11R,混戦,1,-0.032,3-1-4,9630,-,○
20260627,23,12R,混戦,1,0.001,2-1-3,2670,-,○
20260627,24,1R,混戦,1,0.061,3-4-1,19640,-,○
20260627,24,2R,波乱,4,-0.187,2-5-4,420,×,○
20260627,24,3R,波乱,4,-0.121,1-2-3,2420,×,×
20260627,24,4R,波乱,4,-0.269,1-3-6,2320,×,×
20260627,24,5R,波乱,4,-0.209,1-2-4,1720,×,○
20260627,24,6R,堅め,1,0.104,1-6-3,1870,○,◎
20260627,24,7R,堅め,1,0.251,3-5-6,100810,×,×
20260627,24,8R,波乱,4,-0.102,1-3-2,1450,×,×
20260627,24,9R,堅め,1,0.197,1-3-2,1310,○,◎
20260627,24,10R,堅め,1,0.224,1-2-3,610,○,◎
20260627,24,11R,堅め,1,0.141,1-3-2,1670,○,◎
20260627,24,12R,混戦,4,-0.015,1-3-4,520,-,○
20260628,01,1R,波乱,4,-0.188,3-6-4,1800,×,○
20260628,01,2R,波乱,4,-0.314,1-5-2,6570,○,×
20260628,01,3R,波乱,4,-0.163,4-1-5,17860,○,◎
20260628,01,4R,波乱,4,-0.106,5-6-1,8350,○,×
20260628,01,5R,波乱,4,-0.264,2-1-4,1430,×,○
20260628,01,6R,堅め,1,0.223,1-4-6,1440,○,◎
20260628,01,7R,堅め,1,0.155,1-3-2,980,○,◎
20260628,01,8R,堅め,1,0.104,5-6-1,4320,○,○
20260628,01,9R,堅め,1,0.091,2-3-5,5290,×,×
20260628,01,10R,堅め,1,0.258,1-3-5,4250,○,◎
20260628,01,11R,混戦,4,-0.038,1-2-4,890,-,○
20260628,01,12R,堅め,1,0.185,1-4-5,5860,×,◎
20260628,02,1R,混戦,4,0.007,4-5-2,3220,-,◎
20260628,02,2R,混戦,1,0.035,1-6-3,1800,-,◎
20260628,02,3R,混戦,1,0.078,6-1-2,4490,-,○
20260628,02,4R,波乱,4,-0.144,2-4-3,3260,×,○
20260628,02,5R,波乱,4,-0.136,2-4-5,6930,○,○
20260628,02,6R,波乱,4,-0.213,4-1-2,6130,○,◎
20260628,02,7R,堅め,1,0.278,2-1-5,3360,○,○
20260628,02,8R,混戦,4,0.01,3-1-4,5710,-,○
20260628,02,9R,堅め,1,0.168,1-2-3,1170,○,◎
20260628,02,10R,堅め,1,0.333,3-2-6,6050,×,×
20260628,02,11R,混戦,1,-0.089,1-4-2,1050,-,◎
20260628,02,12R,堅め,1,0.323,1-2-6,760,○,◎
20260628,03,1R,混戦,1,0.087,1-2-3,1590,-,◎
20260628,03,2R,混戦,1,-0.006,2-3-5,6070,-,×
20260628,03,3R,堅め,1,0.154,2-3-6,2740,○,×
20260628,03,4R,混戦,1,-0.027,1-2-5,1130,-,◎
20260628,03,5R,混戦,1,0.017,1-5-3,1830,-,◎
20260628,03,6R,混戦,4,-0.083,3-2-6,5240,-,×
20260628,03,7R,混戦,4,0.014,4-1-2,2010,-,◎
20260628,03,8R,堅め,1,0.129,1-4-6,3370,○,◎
20260628,03,9R,波乱,4,-0.27,3-4-1,8830,○,○
20260628,03,10R,混戦,4,-0.043,3-1-2,6880,-,×
20260628,03,11R,堅め,1,0.116,5-1-4,12300,×,○
20260628,03,12R,堅め,1,0.154,3-4-5,8550,×,×
20260628,04,1R,堅め,1,0.218,3-2-5,3530,○,×
20260628,04,2R,混戦,1,0.053,1-5-3,3570,-,◎
20260628,04,3R,混戦,1,-0.085,3-5-2,7060,-,×
20260628,04,4R,混戦,1,0.089,2-5-1,3420,-,○
20260628,04,5R,混戦,4,0.025,1-3-6,3500,-,×
20260628,04,6R,堅め,1,0.33,3-1-2,10270,×,○
20260628,04,7R,波乱,4,-0.378,3-2-4,3290,×,○
20260628,04,8R,混戦,1,0.035,2-1-4,4870,-,○
20260628,04,9R,混戦,1,0.06,1-3-5,3540,-,◎
20260628,04,10R,堅め,1,0.231,2-6-4,28260,×,×
20260628,04,11R,堅め,1,0.123,1-3-2,1190,○,◎
20260628,04,12R,堅め,1,0.42,1-2-4,2070,○,◎
20260628,05,1R,混戦,1,0.057,1-5-2,1980,-,◎
20260628,05,2R,混戦,4,0.058,1-3-5,2440,-,×
20260628,05,3R,混戦,4,-0.017,2-4-6,6200,-,○
20260628,05,4R,混戦,4,-0.024,1-5-6,10900,-,×
20260628,05,5R,波乱,4,-0.207,1-3-2,2020,×,×
20260628,05,6R,混戦,1,-0.045,6-4-1,38100,-,○
20260628,05,7R,堅め,1,0.159,1-3-2,470,○,◎
20260628,05,8R,波乱,4,-0.196,1-4-2,770,×,○
20260628,05,9R,混戦,4,0.008,1-2-6,1420,-,×
20260628,05,10R,堅め,1,0.165,1-3-2,590,○,◎
20260628,05,11R,混戦,4,0.039,5-2-1,13740,-,×
20260628,05,12R,混戦,1,0.067,1-4-2,1170,-,◎
20260628,07,1R,波乱,4,-0.118,3-1-2,7510,○,×
20260628,07,2R,混戦,1,-0.058,4-3-1,11960,-,○
20260628,07,3R,波乱,4,-0.09,5-1-3,12030,○,×
20260628,07,4R,波乱,4,-0.211,2-3-4,3650,×,○
20260628,07,5R,混戦,1,-0.015,5-1-3,3100,-,○
20260628,07,6R,混戦,4,-0.066,1-4-2,560,-,○
20260628,07,7R,堅め,1,0.147,1-3-4,1310,○,◎
20260628,07,8R,堅め,1,0.219,1-4-5,2110,○,◎
20260628,07,9R,堅め,1,0.469,1-3-5,1270,○,◎
20260628,07,10R,混戦,1,0.059,3-1-2,2020,-,○
20260628,07,11R,堅め,1,0.186,1-2-3,510,○,◎
20260628,07,12R,堅め,1,0.231,3-1-5,3640,○,○
20260628,09,1R,堅め,1,0.245,2-1-4,2070,○,○
20260628,09,2R,混戦,1,0.039,1-4-5,1770,-,◎
20260628,09,3R,波乱,4,-0.237,1-4-2,2400,×,○
20260628,09,4R,混戦,1,0.037,1-5-2,830,-,◎
20260628,09,5R,堅め,1,0.163,1-2-4,1200,○,◎
20260628,09,6R,波乱,4,-0.156,4-1-5,1380,×,◎
20260628,09,7R,波乱,4,-0.188,1-4-2,510,×,○
20260628,09,8R,混戦,1,0.039,1-3-2,400,-,◎
20260628,09,9R,混戦,4,-0.047,1-5-6,6130,-,×
20260628,09,10R,混戦,1,0.007,2-1-4,2750,-,○
20260628,09,11R,堅め,1,0.246,1-4-3,2290,○,◎
20260628,09,12R,混戦,1,0.041,1-5-2,2620,-,◎
20260628,10,1R,堅め,1,0.27,1-3-5,820,○,◎
20260628,10,2R,堅め,1,0.204,2-1-3,1070,○,○
20260628,10,3R,堅め,1,0.14,1-5-2,3720,○,◎
20260628,10,4R,堅め,1,0.147,1-2-3,540,○,◎
20260628,10,5R,波乱,4,-0.099,2-3-4,9510,○,○
20260628,10,6R,波乱,4,-0.097,3-2-1,4720,×,×
20260628,10,7R,波乱,4,-0.214,3-4-1,1540,×,○
20260628,10,8R,波乱,4,-0.207,2-4-1,9220,○,○
20260628,10,9R,混戦,1,0.031,1-3-6,2990,-,◎
20260628,10,10R,波乱,4,-0.195,3-2-4,7950,○,○
20260628,10,11R,波乱,4,-0.103,2-1-3,1430,×,×
20260628,10,12R,波乱,4,-0.098,1-5-2,1470,×,×
20260628,12,1R,波乱,4,-0.12,3-2-1,3410,×,×
20260628,12,2R,混戦,1,0.008,4-1-5,3450,-,○
20260628,12,3R,混戦,1,0.081,2-3-1,3150,-,○
20260628,12,4R,混戦,4,-0.074,1-5-4,1090,-,○
20260628,12,5R,堅め,1,0.29,1-2-6,700,○,◎
20260628,12,6R,混戦,1,-0.026,1-5-4,1110,-,◎
20260628,12,7R,波乱,4,-0.154,1-4-6,1100,×,○
20260628,12,8R,堅め,1,0.155,1-3-6,2740,○,◎
20260628,12,9R,混戦,1,0.078,6-3-4,501250,-,×
20260628,12,10R,堅め,1,0.31,1-3-2,490,○,◎
20260628,12,11R,混戦,1,0.03,1-3-5,3090,-,◎
20260628,12,12R,堅め,1,0.186,1-4-5,4000,○,◎
20260628,13,1R,堅め,1,0.113,1-3-6,900,○,◎
20260628,13,2R,混戦,1,0.031,1-3-6,1120,-,◎
20260628,13,3R,混戦,1,0.058,2-1-3,2180,-,○
20260628,13,4R,混戦,1,0.072,1-2-6,1620,-,◎
20260628,13,5R,波乱,4,-0.218,5-3-6,75790,○,×
20260628,13,6R,波乱,4,-0.094,1-4-3,780,×,○
20260628,13,7R,堅め,1,0.314,3-1-5,1180,○,○
20260628,13,8R,堅め,1,0.108,2-1-5,980,○,○
20260628,13,9R,堅め,1,0.244,1-3-5,550,○,◎
20260628,13,10R,堅め,1,0.123,3-4-2,28950,×,×
20260628,13,11R,波乱,4,-0.124,1-2-4,1580,×,○
20260628,13,12R,堅め,1,0.257,1-5-3,2130,○,◎
20260628,14,1R,波乱,4,-0.146,1-3-2,1470,×,×
20260628,14,2R,混戦,1,0.012,3-4-1,15070,-,○
20260628,14,3R,混戦,1,0.044,1-3-4,1250,-,◎
20260628,14,4R,混戦,1,0.035,1-2-5,1530,-,◎
20260628,14,5R,堅め,1,0.135,1-3-6,1240,○,◎
20260628,14,6R,混戦,4,-0.049,1-5-4,4110,-,○
20260628,14,7R,混戦,1,-0.026,4-1-3,9180,-,○
20260628,14,8R,混戦,1,0.015,1-5-2,1720,-,◎
20260628,14,9R,混戦,4,-0.055,3-5-1,15820,-,×
20260628,14,10R,混戦,1,-0.054,1-2-4,1570,-,◎
20260628,14,11R,混戦,1,-0.016,1-2-3,1050,-,◎
20260628,14,12R,混戦,1,0.085,1-3-2,1790,-,◎
20260628,17,1R,堅め,1,0.175,5-2-1,4950,○,○
20260628,17,2R,混戦,1,-0.035,1-2-3,520,-,◎
20260628,17,3R,混戦,1,0.015,3-1-4,2810,-,○
20260628,17,4R,混戦,1,0.011,4-2-5,10020,-,×
20260628,17,5R,混戦,1,0.023,1-3-4,530,-,◎
20260628,17,6R,混戦,4,-0.072,1-2-4,660,-,○
20260628,17,7R,堅め,1,0.151,1-4-2,520,○,◎
20260628,17,8R,堅め,1,0.207,4-3-1,14740,×,○
20260628,17,9R,混戦,1,0.044,1-3-4,1790,-,◎
20260628,17,10R,混戦,1,0.074,1-3-5,1300,-,◎
20260628,17,11R,堅め,1,0.221,1-2-5,1580,○,◎
20260628,17,12R,混戦,4,-0.027,1-5-4,890,-,○
20260628,18,1R,堅め,1,0.177,1-2-4,600,○,◎
20260628,18,2R,堅め,1,0.106,1-4-5,1810,○,◎
20260628,18,3R,堅め,1,0.168,1-2-3,3010,○,◎
20260628,18,4R,堅め,1,0.211,1-5-2,1190,○,◎
20260628,18,5R,混戦,1,-0.006,3-2-4,3390,-,×
20260628,18,6R,混戦,1,0.089,1-2-5,1230,-,◎
20260628,18,7R,堅め,1,0.337,1-4-3,5260,×,◎
20260628,18,8R,混戦,1,0.04,1-3-5,1350,-,◎
20260628,18,9R,混戦,1,0.054,1-3-4,600,-,◎
20260628,18,10R,混戦,1,-0.039,4-3-1,35260,-,○
20260628,18,11R,堅め,1,0.222,1-6-5,5840,×,◎
20260628,18,12R,堅め,1,0.347,1-2-3,370,○,◎
20260628,20,1R,混戦,1,0.07,1-2-6,7980,-,◎
20260628,20,2R,混戦,1,0.009,2-5-3,4750,-,×
20260628,20,3R,混戦,1,-0.033,5-3-2,8600,-,×
20260628,20,4R,波乱,4,-0.236,3-1-2,9220,○,×
20260628,20,5R,混戦,1,0.072,4-2-1,3230,-,○
20260628,20,6R,混戦,1,-0.072,3-1-4,1060,-,○
20260628,20,7R,堅め,1,0.304,6-1-3,8450,×,○
20260628,20,8R,堅め,1,0.219,2-1-5,2460,○,○
20260628,20,9R,堅め,1,0.175,6-4-1,46210,×,○
20260628,20,10R,堅め,1,0.217,1-3-2,660,○,◎
20260628,20,11R,混戦,1,0.029,3-4-1,2110,-,○
20260628,20,12R,堅め,1,0.099,3-2-1,23020,×,○
20260628,21,1R,混戦,1,0.08,1-2-3,800,-,◎
20260628,21,2R,波乱,4,-0.171,4-1-3,1900,×,◎
20260628,21,3R,堅め,1,0.124,1-4-3,3170,○,◎
20260628,21,4R,堅め,1,0.231,1-3-5,3790,○,◎
20260628,21,5R,堅め,1,0.224,1-5-2,1130,○,◎
20260628,21,6R,混戦,1,0.021,1-3-2,900,-,◎
20260628,21,7R,混戦,1,-0.083,1-2-5,860,-,◎
20260628,21,8R,混戦,1,-0.01,3-4-5,5350,-,×
20260628,21,9R,堅め,1,0.286,1-2-3,860,○,◎
20260628,21,10R,堅め,1,0.177,2-1-3,1600,○,○
20260628,21,11R,堅め,1,0.228,1-5-2,1000,○,◎
20260628,21,12R,混戦,1,0.051,1-2-4,850,-,◎
20260628,24,1R,混戦,1,0.027,1-3-2,990,-,◎
20260628,24,2R,波乱,4,-0.179,2-4-1,6460,○,○
20260628,24,3R,波乱,4,-0.217,3-1-2,1140,×,×
20260628,24,4R,混戦,1,-0.022,1-3-4,2800,-,◎
20260628,24,5R,混戦,4,-0.045,1-2-3,1460,-,×
20260628,24,6R,混戦,1,0.048,1-2-3,1230,-,◎
20260628,24,7R,波乱,4,-0.132,1-4-2,460,×,○
20260628,24,8R,混戦,1,0.079,1-3-6,500,-,◎
20260628,24,9R,混戦,4,0.015,1-2-3,1450,-,×
20260628,24,10R,堅め,1,0.373,1-2-3,390,○,◎
20260628,24,11R,堅め,1,0.092,4-2-3,27470,×,×
20260628,24,12R,堅め,1,0.203,1-3-4,1260,○,◎
20260629,01,1R,混戦,4,-0.045,1-2-3,1160,-,×
20260629,01,2R,混戦,1,0.065,1-2-3,2330,-,◎
20260629,01,3R,堅め,1,0.166,1-5-3,900,○,◎
20260629,01,4R,堅め,1,0.202,1-2-4,3300,○,◎
20260629,01,5R,堅め,1,0.163,1-6-2,4580,○,◎
20260629,01,6R,堅め,1,0.144,1-2-4,410,○,◎
20260629,01,7R,堅め,1,0.309,1-2-6,2550,○,◎
20260629,01,8R,堅め,1,0.157,1-2-6,1860,○,◎
20260629,01,9R,波乱,4,-0.116,2-1-3,4340,×,×
20260629,01,10R,混戦,1,0.04,1-2-4,800,-,◎
20260629,01,11R,混戦,1,-0.021,1-3-2,1350,-,◎
20260629,01,12R,波乱,4,-0.119,1-2-4,870,×,○
20260629,02,1R,混戦,4,0.023,1-2-3,3580,-,×
20260629,02,2R,波乱,4,-0.24,2-4-5,1760,×,○
20260629,02,3R,波乱,4,-0.312,2-5-6,13940,○,×
20260629,02,4R,波乱,4,-0.124,3-2-5,1990,×,×
20260629,02,5R,波乱,4,-0.106,1-5-2,2100,×,×
20260629,02,6R,波乱,4,-0.31,3-2-4,1220,×,○
20260629,02,7R,堅め,1,0.27,1-4-3,2740,○,◎
20260629,02,8R,波乱,4,-0.123,1-2-3,810,×,×
20260629,02,9R,堅め,1,0.14,4-1-6,9840,×,○
20260629,02,10R,混戦,1,-0.016,4-1-2,2010,-,○
20260629,02,11R,混戦,4,0.073,1-3-4,1520,-,○
20260629,02,12R,堅め,1,0.103,1-2-5,1270,○,◎
20260629,03,1R,混戦,1,0.059,2-1-3,5070,-,○
20260629,03,2R,混戦,1,-0.055,2-1-6,16070,-,○
20260629,03,3R,混戦,4,-0.019,1-2-3,2060,-,×
20260629,03,4R,波乱,4,-0.184,1-2-3,1500,×,×
20260629,03,5R,混戦,4,-0.086,3-5-4,15440,-,○
20260629,03,6R,混戦,4,0.002,5-4-3,21990,-,○
20260629,03,7R,混戦,4,-0.055,2-4-1,3180,-,○
20260629,03,8R,混戦,4,-0.021,4-3-1,5600,-,◎
20260629,03,9R,波乱,4,-0.122,2-1-5,5180,○,×
20260629,03,10R,波乱,4,-0.094,4-1-5,8110,○,◎
20260629,03,11R,堅め,1,0.239,1-2-5,910,○,◎
20260629,03,12R,混戦,1,0.002,3-4-2,9310,-,×
20260629,05,1R,混戦,4,-0.089,6-4-5,28870,-,○
20260629,05,2R,堅め,1,0.142,1-4-6,28010,×,◎
20260629,05,3R,混戦,1,0.089,1-2-3,1020,-,◎
20260629,05,4R,堅め,1,0.179,5-1-6,3050,○,○
20260629,05,5R,波乱,4,-0.265,1-4-2,2230,×,○
20260629,05,6R,混戦,1,-0.034,5-3-6,15870,-,×
20260629,05,7R,波乱,4,-0.133,1-2-4,3460,×,○
20260629,05,8R,堅め,1,0.091,1-2-6,670,○,◎
20260629,05,9R,混戦,1,0.07,1-6-3,5280,-,◎
20260629,05,10R,堅め,1,0.374,1-3-2,690,○,◎
20260629,05,11R,堅め,1,0.166,1-3-5,740,○,◎
20260629,05,12R,堅め,1,0.18,4-2-3,21790,×,×
20260629,08,1R,堅め,1,0.157,1-3-5,1610,○,◎
20260629,08,2R,混戦,1,0.024,1-4-5,3350,-,◎
20260629,08,3R,混戦,1,0.035,5-2-3,9070,-,×
20260629,08,4R,堅め,1,0.117,1-2-6,7380,×,◎
20260629,08,5R,混戦,1,-0.051,4-1-3,4280,-,○
20260629,08,6R,波乱,4,-0.21,4-6-1,14890,○,◎
20260629,08,7R,混戦,1,0.07,4-6-2,4160,-,×
20260629,08,8R,混戦,4,-0.029,2-3-5,5330,-,×
20260629,08,9R,混戦,1,0.03,3-2-5,1160,-,×
20260629,08,10R,堅め,1,0.244,1-2-4,5200,×,◎
20260629,08,11R,堅め,1,0.21,1-2-5,1170,○,◎
20260629,08,12R,堅め,1,0.102,1-2-4,750,○,◎
20260629,09,1R,堅め,1,0.287,1-2-4,1700,○,◎
20260629,09,2R,堅め,1,0.106,3-1-6,3370,○,○
20260629,09,3R,波乱,4,-0.109,1-3-5,1990,×,×
20260629,09,4R,混戦,1,-0.009,4-1-3,3960,-,○
20260629,09,5R,堅め,1,0.248,1-2-3,680,○,◎
20260629,09,6R,堅め,1,0.179,1-3-4,1440,○,◎
20260629,09,7R,混戦,1,-0.003,5-1-2,9110,-,○
20260629,09,8R,堅め,1,0.097,4-1-5,22130,×,○
20260629,09,9R,混戦,1,0.018,1-3-4,920,-,◎
20260629,09,10R,混戦,1,0.069,1-2-5,1990,-,◎
20260629,09,11R,混戦,1,0.085,2-4-3,4970,-,×
20260629,09,12R,混戦,1,0.046,1-2-6,3500,-,◎
20260629,10,1R,堅め,1,0.121,1-4-5,3700,○,◎
20260629,10,2R,堅め,1,0.127,2-1-5,850,○,○
20260629,10,3R,堅め,1,0.223,1-3-4,520,○,◎
20260629,10,4R,堅め,1,0.095,1-2-4,530,○,◎
20260629,10,5R,堅め,1,0.222,3-1-5,2460,○,○
20260629,10,6R,混戦,1,0.057,1-2-4,2630,-,◎
20260629,10,7R,波乱,4,-0.14,1-5-3,2190,×,×
20260629,10,8R,混戦,1,0.005,2-3-4,10450,-,×
20260629,10,9R,波乱,4,-0.118,4-1-5,18360,○,◎
20260629,10,10R,混戦,1,-0.042,2-3-1,2410,-,○
20260629,10,11R,波乱,4,-0.128,2-3-4,12200,○,○
20260629,10,12R,堅め,1,0.107,1-3-2,710,○,◎
20260629,11,1R,混戦,1,0.01,2-1-3,6580,-,○
20260629,11,2R,波乱,4,-0.203,1-3-4,1900,×,○
20260629,11,3R,堅め,1,0.21,3-6-1,15150,×,○
20260629,11,4R,混戦,1,0.057,1-5-2,4060,-,◎
20260629,11,5R,堅め,1,0.114,1-2-6,790,○,◎
20260629,11,6R,波乱,4,-0.229,4-5-6,19400,○,◎
20260629,11,7R,混戦,1,-0.007,5-4-1,11010,-,○
20260629,11,8R,堅め,1,0.178,3-2-4,4100,○,×
20260629,11,9R,波乱,4,-0.196,1-6-4,2100,×,○
20260629,11,10R,混戦,1,0.001,1-3-2,1810,-,◎
20260629,11,11R,混戦,1,0.051,3-1-4,5100,-,○
20260629,11,12R,波乱,4,-0.12,1-2-4,1390,×,○
20260629,12,1R,混戦,4,-0.08,2-4-1,6370,-,○
20260629,12,2R,波乱,4,-0.109,1-2-3,1160,×,×
20260629,12,3R,堅め,1,0.092,1-2-3,1450,○,◎
20260629,12,4R,混戦,1,0.018,2-5-1,3300,-,○
20260629,12,5R,堅め,1,0.164,4-6-2,9890,×,×
20260629,12,6R,混戦,4,-0.018,5-3-1,4190,-,×
20260629,12,7R,混戦,1,-0.012,2-4-1,1310,-,○
20260629,12,8R,波乱,4,-0.123,3-1-2,2510,×,×
20260629,12,9R,混戦,1,0.03,3-4-6,4830,-,×
20260629,12,10R,波乱,4,-0.117,3-2-1,2880,×,×
20260629,12,11R,混戦,4,0.02,1-5-3,5220,-,×
20260629,12,12R,堅め,1,0.158,1-6-5,7080,×,◎
20260629,13,1R,混戦,1,-0.023,3-4-1,2250,-,○
20260629,13,2R,混戦,4,0.0,1-5-2,5930,-,×
20260629,13,3R,波乱,4,-0.137,1-2-5,7630,○,×
20260629,13,4R,波乱,4,-0.132,6-3-1,32660,○,×
20260629,13,5R,混戦,1,-0.033,1-2-4,1190,-,◎
20260629,13,6R,堅め,1,0.112,1-4-3,1110,○,◎
20260629,13,7R,堅め,1,0.139,1-2-4,2310,○,◎
20260629,13,8R,堅め,1,0.091,1-4-3,1990,○,◎
20260629,13,9R,堅め,1,0.248,1-5-3,3580,○,◎
20260629,13,10R,混戦,4,0.083,1-2-5,1470,-,×
20260629,13,11R,堅め,1,0.149,1-2-3,440,○,◎
20260629,13,12R,堅め,1,0.199,1-2-4,1140,○,◎
20260629,17,1R,堅め,1,0.207,1-3-2,1820,○,◎
20260629,17,2R,波乱,4,-0.407,2-4-1,3380,×,○
20260629,17,3R,波乱,4,-0.159,1-5-3,14370,○,×
20260629,17,4R,混戦,1,0.007,1-2-4,750,-,◎
20260629,17,5R,混戦,4,-0.053,1-2-4,570,-,○
20260629,17,6R,堅め,1,0.407,1-3-2,1000,○,◎
20260629,17,7R,混戦,4,0.069,1-4-5,1270,-,○
20260629,17,8R,波乱,4,-0.324,1-2-3,1640,×,×
20260629,17,9R,波乱,4,-0.155,1-2-3,2780,×,×
20260629,17,10R,混戦,1,0.074,2-1-4,2030,-,○
20260629,17,11R,堅め,1,0.238,1-5-3,1830,○,◎
20260629,17,12R,堅め,1,0.134,1-3-2,1450,○,◎
20260629,18,1R,混戦,4,0.064,1-2-4,700,-,○
20260629,18,2R,波乱,4,-0.09,4-6-2,16300,○,◎
20260629,18,3R,堅め,1,0.227,1-2-3,430,○,◎
20260629,18,4R,堅め,1,0.132,1-3-4,850,○,◎
20260629,18,5R,堅め,1,0.237,1-3-4,1500,○,◎
20260629,18,6R,混戦,1,0.048,1-3-2,1100,-,◎
20260629,18,7R,混戦,4,-0.007,1-3-5,900,-,×
20260629,18,8R,混戦,4,-0.064,6-4-2,9520,-,○
20260629,18,9R,堅め,1,0.146,3-5-1,8620,×,○
20260629,18,10R,波乱,4,-0.253,1-2-6,5190,○,×
20260629,18,11R,混戦,1,-0.006,1-2-4,1960,-,◎
20260629,18,12R,混戦,1,-0.065,1-4-6,2430,-,◎
20260629,20,1R,混戦,1,0.028,1-6-2,2740,-,◎
20260629,20,2R,混戦,4,-0.028,1-4-6,2850,-,○
20260629,20,3R,堅め,1,0.195,3-5-1,5270,×,○
20260629,20,4R,波乱,4,-0.207,1-2-6,1370,×,×
20260629,20,5R,堅め,1,0.143,1-2-4,430,○,◎
20260629,20,6R,堅め,1,0.121,1-6-5,3420,○,◎
20260629,20,7R,混戦,4,0.078,5-6-4,30460,-,○
20260629,20,8R,堅め,1,0.258,1-3-2,510,○,◎
20260629,20,9R,混戦,1,-0.02,1-3-2,950,-,◎
