場名,場コード,開催日,レース,枠,登録番号,級別,氏名,F数,L数,平均ST,全国勝率,全国2連率,全国3連率,当地勝率,当地2連率,当地3連率,モーターNo,モーター2連率,モーター3連率,ボートNo,ボート2連率,ボート3連率,1日目成績,2日目成績,3日目成績,4日目成績,5日目成績,6日目成績,支部,出身,年齢,締切時刻,節名,企画名,日目
津,09,20260718,4R,6,4984,B1,森下　　愛梨,0,0,0.21,4.81,30.77,43.96,5.55,30.00,60.00,52,33.94,47.71,18,39.36,54.26,,,,,,,静岡,静岡,29,12:08,第１３回イースタンヤング,予選,初日
津,09,20260718,5R,1,5065,A2,伊久間　陽優,1,0,0.12,5.13,35.06,46.75,3.83,27.78,33.33,44,46.39,67.01,74,34.55,44.55,,,,,,,群馬,群馬,27,12:38,第１３回イースタンヤング,予選,初日
津,09,20260718,5R,2,5017,A1,澤田　　尚也,0,0,0.13,6.58,48.70,60.00,5.50,25.00,25.00,67,33.64,49.53,38,33.33,52.99,,,,,,,滋賀,京都,27,12:38,第１３回イースタンヤング,予選,初日
津,09,20260718,5R,3,5196,A1,鰐部　太空海,1,0,0.15,6.48,44.83,63.79,5.45,45.45,51.52,24,40.78,65.05,49,40.18,55.36,,,,,,,愛知,愛知,24,12:38,第１３回イースタンヤング,予選,初日
津,09,20260718,5R,4,5034,A1,若林　　義人,0,0,0.12,6.73,52.21,66.91,6.61,47.22,69.44,71,28.32,46.90,44,32.03,41.41,,,,,,,静岡,静岡,28,12:38,第１３回イースタンヤング,予選,初日
津,09,20260718,5R,5,5045,A2,平川　　香織,1,0,0.19,6.82,49.59,73.98,5.95,42.50,57.50,29,29.29,45.45,63,33.33,48.15,,,,,,,埼玉,東京,25,12:38,第１３回イースタンヤング,予選,初日
津,09,20260718,5R,6,5135,B1,仲　　　航太,0,0,0.19,4.68,31.75,42.86,4.90,26.83,41.46,50,35.48,50.81,22,35.94,54.69,,,,,,,東京,神奈川,26,12:38,第１３回イースタンヤング,予選,初日
津,09,20260718,6R,1,5213,B1,湯淺　　紀香,0,0,0.20,5.36,33.64,51.40,6.10,60.00,60.00,43,28.04,41.12,56,45.87,64.22,,,,,,,群馬,群馬,27,13:09,第１３回イースタンヤング,予選,初日
津,09,20260718,6R,2,5010,A2,宇留田　翔平,0,0,0.14,5.66,40.16,59.02,5.97,40.79,60.53,63,31.01,49.61,36,33.33,48.28,,,,,,,三重,三重,29,13:09,第１３回イースタンヤング,予選,初日
津,09,20260718,6R,3,5035,A2,櫻井　　　優,0,0,0.17,5.58,36.79,55.66,3.44,16.67,27.78,48,32.23,52.07,33,46.99,65.06,,,,,,,埼玉,埼玉,28,13:09,第１３回イースタンヤング,予選,初日
津,09,20260718,6R,4,5280,A1,廣瀬　　　凜,0,0,0.16,7.16,54.76,78.57,3.39,5.56,22.22,16,38.53,59.63,61,28.95,41.23,,,,,,,滋賀,京都,23,13:09,第１３回イースタンヤング,予選,初日
津,09,20260718,6R,5,5112,A1,砂長　　知輝,0,0,0.16,7.08,49.55,72.97,7.04,53.85,76.92,68,33.58,46.27,40,34.00,54.00,,,,,,,埼玉,埼玉,26,13:09,第１３回イースタンヤング,予選,初日
津,09,20260718,6R,6,5110,B1,杉山　　喜一,0,0,0.15,5.34,32.58,51.69,4.94,25.71,45.71,18,37.50,56.25,26,38.68,53.77,,,,,,,静岡,静岡,26,13:09,第１３回イースタンヤング,予選,初日
津,09,20260718,7R,1,4983,A1,前田　　篤哉,0,0,0.15,7.03,55.93,73.73,6.44,43.75,62.50,32,37.89,60.00,30,36.07,50.00,,,,,,,愛知,愛知,29,13:40,第１３回イースタンヤング,予選,初日
津,09,20260718,7R,2,5246,A2,楠　　将太郎,0,0,0.17,5.22,38.55,49.40,3.56,22.22,33.33,70,29.92,46.46,65,31.51,45.21,,,,,,,埼玉,埼玉,24,13:40,第１３回イースタンヤング,予選,初日
津,09,20260718,7R,3,5191,A1,飛田　　江己,0,0,0.13,6.91,52.24,70.15,6.36,45.45,63.64,56,36.70,61.47,34,39.60,58.42,,,,,,,埼玉,東京,25,13:40,第１３回イースタンヤング,予選,初日
津,09,20260718,7R,4,5141,A1,大澤　　風葵,0,0,0.14,6.69,52.22,71.11,6.44,55.56,61.11,34,27.83,48.70,76,41.82,61.82,,,,,,,群馬,群馬,25,13:40,第１３回イースタンヤング,予選,初日
津,09,20260718,7R,5,5166,A2,仲道　　大輔,0,0,0.16,6.29,43.16,66.32,4.55,36.36,36.36,41,44.83,63.79,62,32.97,56.04,,,,,,,愛知,愛知,26,13:40,第１３回イースタンヤング,予選,初日
津,09,20260718,7R,6,5013,B1,山下　　夏鈴,1,0,0.17,5.75,39.25,54.21,4.97,32.20,47.46,30,31.15,44.26,24,35.66,47.29,,,,,,,三重,三重,28,13:40,第１３回イースタンヤング,予選,初日
津,09,20260718,8R,1,5275,A1,松田　　淳平,1,0,0.13,6.62,54.03,68.55,4.83,29.47,42.11,23,29.91,46.73,67,33.04,50.89,,,,,,,三重,三重,24,14:12,第１３回イースタンヤング,予選,初日
津,09,20260718,8R,2,5216,A1,長谷川　晴哉,0,0,0.17,6.24,40.29,67.63,3.50,14.29,21.43,58,37.61,50.43,57,37.80,55.91,,,,,,,群馬,群馬,26,14:12,第１３回イースタンヤング,予選,初日
津,09,20260718,8R,3,5182,B1,宮崎　　安奈,0,0,0.14,4.53,24.68,37.66,4.76,28.26,45.65,53,34.95,49.51,23,32.61,43.48,,,,,,,埼玉,埼玉,28,14:12,第１３回イースタンヤング,予選,初日
津,09,20260718,8R,4,5234,A1,塚越　　海斗,0,0,0.15,6.86,55.12,73.23,5.96,40.74,62.96,37,42.15,60.33,21,34.19,50.43,,,,,,,群馬,群馬,27,14:12,第１３回イースタンヤング,予選,初日
津,09,20260718,8R,5,5252,A2,荒木　　颯斗,0,0,0.14,5.94,42.50,62.50,4.52,33.33,47.62,38,39.81,57.28,73,33.61,52.10,,,,,,,愛知,愛知,23,14:12,第１３回イースタンヤング,予選,初日
津,09,20260718,8R,6,5279,B1,石渡　翔一郎,0,0,0.16,5.39,35.63,54.02,6.55,45.45,81.82,21,41.12,57.94,31,38.71,60.22,,,,,,,東京,千葉,23,14:12,第１３回イースタンヤング,予選,初日
津,09,20260718,9R,1,5255,A1,藤原　　仙二,1,0,0.18,6.65,46.77,69.35,6.15,43.59,66.67,28,35.29,54.62,43,28.13,48.96,,,,,,,滋賀,滋賀,22,14:44,第１３回イースタンヤング,予選,初日
津,09,20260718,9R,2,5221,A1,竹間　　隆晟,0,0,0.15,6.80,51.15,68.70,6.60,50.00,60.00,13,35.35,48.48,17,34.78,47.83,,,,,,,大阪,大阪,25,14:44,第１３回イースタンヤング,予選,初日
津,09,20260718,9R,3,5120,B1,山本　稔太朗,0,0,0.16,4.74,29.03,41.94,5.52,40.74,51.85,55,32.11,41.28,66,33.00,55.00,,,,,,,愛知,愛知,25,14:44,第１３回イースタンヤング,予選,初日
津,09,20260718,9R,4,5229,A2,吉川　　晴人,0,0,0.17,5.27,34.51,48.67,8.00,100.00,100.00,73,36.97,54.62,72,30.69,48.51,,,,,,,滋賀,滋賀,23,14:44,第１３回イースタンヤング,予選,初日
津,09,20260718,9R,5,5034,A1,若林　　義人,0,0,0.12,6.73,52.21,66.91,6.61,47.22,69.44,71,28.32,46.90,44,32.03,41.41,,,,,,,静岡,静岡,28,14:44,第１３回イースタンヤング,予選,初日
津,09,20260718,9R,6,5066,A1,鈴木　　孝明,0,0,0.17,6.69,53.04,70.43,5.44,33.33,55.56,25,38.38,51.52,75,53.33,75.24,,,,,,,埼玉,埼玉,27,14:44,第１３回イースタンヤング,予選,初日
